id_medico,especialidade_medica,sk_medico
1682,Clínica Médica,2274
8985,Cardiologia,2275
2010,Pediatria,2276
6958,Neurologia,2277
7012,Oncologia,2278
9526,Clínica Médica,2279
7290,Ortopedia,2280
9682,Pediatria,2281
3920,Cirurgia Geral,2282
3574,Oncologia,2283
7061,Cardiologia,2284
9346,Pediatria,2285
2834,Clínica Médica,2286
4864,Neurologia,2287
3572,Cardiologia,2288
8699,Pediatria,2289
8871,UTI,2290
8639,Cardiologia,2291
2033,Pediatria,2292
2993,Oncologia,2293
3794,Cirurgia Geral,2294
7932,Oncologia,2295
2644,Oncologia,2296
5006,Cirurgia Geral,2297
5527,Neurologia,2298
4437,Clínica Médica,2299
6560,Clínica Médica,2300
4167,Ortopedia,2301
3379,Pediatria,2302
1556,Oncologia,2303
7878,UTI,2304
9829,UTI,2305
1068,UTI,2306
1532,Ortopedia,2307
5983,Cirurgia Geral,2308
5476,UTI,2309
5152,Pediatria,2310
2740,Oncologia,2311
8257,Ortopedia,2312
6455,Cirurgia Geral,2313
1658,UTI,2314
7169,Pediatria,2315
2509,UTI,2316
4473,UTI,2317
1210,Cardiologia,2318
7813,Pediatria,2319
9644,Neurologia,2320
9980,Clínica Médica,2321
3652,Cardiologia,2322
5577,Cirurgia Geral,2323
5654,Cardiologia,2324
8995,Clínica Médica,2325
9788,Oncologia,2326
1407,UTI,2327
5782,Clínica Médica,2328
3386,Cardiologia,2329
2492,Pediatria,2330
5012,UTI,2331
9852,Oncologia,2332
2085,Cardiologia,2333
8504,Cardiologia,2334
4294,UTI,2335
1797,Pediatria,2336
5496,Neurologia,2337
1743,Clínica Médica,2338
6858,Neurologia,2339
4815,Cardiologia,2340
1896,Pediatria,2341
9374,UTI,2342
7585,Oncologia,2343
8859,Neurologia,2344
9143,Ortopedia,2345
7589,Cirurgia Geral,2346
3969,Pediatria,2347
7417,Cardiologia,2348
1724,Cirurgia Geral,2349
2439,Cirurgia Geral,2350
8134,Cirurgia Geral,2351
6529,Ortopedia,2352
4470,Cardiologia,2353
4883,Neurologia,2354
2303,Ortopedia,2355
7220,Cirurgia Geral,2356
4327,Cardiologia,2357
5521,Oncologia,2358
8815,Ortopedia,2359
5828,Pediatria,2360
5439,Oncologia,2361
4225,Clínica Médica,2362
2263,Cirurgia Geral,2363
1006,Neurologia,2364
2909,Clínica Médica,2365
8268,Neurologia,2366
7141,Oncologia,2367
5323,Pediatria,2368
1944,UTI,2369
1215,Cirurgia Geral,2370
2812,Neurologia,2371
4026,Cirurgia Geral,2372
1219,Clínica Médica,2373
4160,Cardiologia,2374
7094,Cardiologia,2375
3715,UTI,2376
6563,Oncologia,2377
2875,Cirurgia Geral,2378
3229,Cardiologia,2379
2442,Neurologia,2380
8402,Pediatria,2381
4313,Cardiologia,2382
7795,UTI,2383
1678,Pediatria,2384
8707,Cardiologia,2385
6352,UTI,2386
3737,Pediatria,2387
8032,Oncologia,2388
5979,Cardiologia,2389
4928,Pediatria,2390
3239,Oncologia,2391
6581,UTI,2392
7060,UTI,2393
8584,Neurologia,2394
1997,Neurologia,2395
6818,Neurologia,2396
5951,UTI,2397
3613,Pediatria,2398
5834,Neurologia,2399
1761,Neurologia,2400
8141,Cardiologia,2401
1083,Pediatria,2402
4347,UTI,2403
2394,Cirurgia Geral,2404
3140,Cardiologia,2405
8661,UTI,2406
2819,Cardiologia,2407
8587,Cirurgia Geral,2408
7810,Clínica Médica,2409
4966,Clínica Médica,2410
6667,Ortopedia,2411
9237,Cirurgia Geral,2412
1355,Pediatria,2413
7260,Clínica Médica,2414
7418,Clínica Médica,2415
6917,Pediatria,2416
9434,Pediatria,2417
7299,Clínica Médica,2418
1646,Pediatria,2419
2065,Pediatria,2420
5650,UTI,2421
8859,Cardiologia,2422
2067,Neurologia,2423
8619,Oncologia,2424
9130,Neurologia,2425
3949,Ortopedia,2426
9185,Pediatria,2427
9204,UTI,2428
4649,Ortopedia,2429
5994,Clínica Médica,2430
3214,Clínica Médica,2431
1368,Oncologia,2432
8510,Ortopedia,2433
9287,Ortopedia,2434
6367,Clínica Médica,2435
2209,Neurologia,2436
3051,Oncologia,2437
5763,Pediatria,2438
9160,Neurologia,2439
2593,Cirurgia Geral,2440
2344,Cardiologia,2441
3748,Clínica Médica,2442
5947,Pediatria,2443
9439,Oncologia,2444
5018,Cirurgia Geral,2445
8534,Cardiologia,2446
5003,Neurologia,2447
1403,Oncologia,2448
3693,Ortopedia,2449
1564,Ortopedia,2450
4051,Oncologia,2451
9476,Clínica Médica,2452
4883,Oncologia,2453
9924,Neurologia,2454
5310,Ortopedia,2455
8552,Clínica Médica,2456
4113,Oncologia,2457
5719,Pediatria,2458
7333,UTI,2459
7205,Clínica Médica,2460
9952,Pediatria,2461
1969,Ortopedia,2462
8026,Neurologia,2463
1396,Oncologia,2464
9197,Cardiologia,2465
4360,Cardiologia,2466
1696,Cirurgia Geral,2467
9010,UTI,2468
8042,Ortopedia,2469
8665,Ortopedia,2470
9978,Clínica Médica,2471
9687,Neurologia,2472
4987,Clínica Médica,2473
1952,Ortopedia,2474
2140,Pediatria,2475
9018,Clínica Médica,2476
8655,Clínica Médica,2477
3892,Neurologia,2478
2387,Ortopedia,2479
3631,Cardiologia,2480
5049,Clínica Médica,2481
9917,UTI,2482
3386,UTI,2483
6388,Neurologia,2484
5582,Ortopedia,2485
1633,Clínica Médica,2486
2160,Neurologia,2487
9857,Clínica Médica,2488
7841,Cardiologia,2489
6529,Oncologia,2490
3693,Oncologia,2491
5485,Clínica Médica,2492
2743,Oncologia,2493
1215,Oncologia,2494
3887,Oncologia,2495
5195,Cirurgia Geral,2496
7807,Clínica Médica,2497
6820,Cardiologia,2498
1263,Cirurgia Geral,2499
4030,Pediatria,2500
1413,Neurologia,2501
4365,UTI,2502
7328,Cirurgia Geral,2503
1700,Ortopedia,2504
3196,Pediatria,2505
9699,Ortopedia,2506
4437,Cirurgia Geral,2507
7883,Cirurgia Geral,2508
6951,Cardiologia,2509
9156,Cirurgia Geral,2510
7308,UTI,2511
9966,Clínica Médica,2512
5839,Cardiologia,2513
2400,Clínica Médica,2514
5943,Cirurgia Geral,2515
9297,Cardiologia,2516
7081,Neurologia,2517
8240,Cirurgia Geral,2518
2401,UTI,2519
8397,Pediatria,2520
9361,Oncologia,2521
4917,UTI,2522
4499,UTI,2523
1338,Clínica Médica,2524
4150,Cardiologia,2525
5863,UTI,2526
6003,Pediatria,2527
9438,Oncologia,2528
9918,Cirurgia Geral,2529
2654,Cardiologia,2530
1793,UTI,2531
6459,Ortopedia,2532
2514,Cardiologia,2533
2824,Ortopedia,2534
6298,Ortopedia,2535
3473,Oncologia,2536
1978,Cardiologia,2537
1329,Neurologia,2538
1746,Cirurgia Geral,2539
1822,Cirurgia Geral,2540
3739,UTI,2541
2779,Oncologia,2542
6606,Pediatria,2543
9365,UTI,2544
9428,Clínica Médica,2545
5571,Cirurgia Geral,2546
5905,Clínica Médica,2547
9490,Oncologia,2548
2023,Neurologia,2549
1291,Clínica Médica,2550
9026,Neurologia,2551
8604,Pediatria,2552
6978,Ortopedia,2553
6384,Neurologia,2554
2919,Clínica Médica,2555
5651,Cirurgia Geral,2556
9746,UTI,2557
4683,Cirurgia Geral,2558
8321,Clínica Médica,2559
1922,Cirurgia Geral,2560
7471,Cirurgia Geral,2561
8276,Neurologia,2562
1017,Cardiologia,2563
1414,Ortopedia,2564
2278,UTI,2565
6933,Pediatria,2566
4568,Neurologia,2567
9037,Clínica Médica,2568
5570,Pediatria,2569
9623,Cirurgia Geral,2570
3498,Oncologia,2571
3381,Clínica Médica,2572
7964,Ortopedia,2573
3822,Pediatria,2574
7655,Cirurgia Geral,2575
7756,Cardiologia,2576
3641,Oncologia,2577
7856,Ortopedia,2578
8027,Ortopedia,2579
5698,Cardiologia,2580
5494,Oncologia,2581
7246,UTI,2582
9445,Cardiologia,2583
6418,Oncologia,2584
3090,Cardiologia,2585
3531,Neurologia,2586
5430,Pediatria,2587
3792,Cardiologia,2588
5450,Neurologia,2589
9097,Pediatria,2590
4545,Cardiologia,2591
7431,Cardiologia,2592
4836,Oncologia,2593
4261,Clínica Médica,2594
4692,Neurologia,2595
6142,Oncologia,2596
7953,UTI,2597
5077,Clínica Médica,2598
3571,Clínica Médica,2599
2558,Clínica Médica,2600
4742,UTI,2601
9190,Pediatria,2602
8177,Cirurgia Geral,2603
4382,Neurologia,2604
1123,Ortopedia,2605
3464,Pediatria,2606
7542,Clínica Médica,2607
3606,UTI,2608
2073,UTI,2609
1168,UTI,2610
9590,Cardiologia,2611
4998,Oncologia,2612
2230,Cardiologia,2613
1403,Neurologia,2614
7998,Cirurgia Geral,2615
3714,Cirurgia Geral,2616
4007,Neurologia,2617
4371,UTI,2618
3475,Cardiologia,2619
6203,UTI,2620
8134,Clínica Médica,2621
7633,Pediatria,2622
3020,Ortopedia,2623
4973,Cardiologia,2624
7696,Cirurgia Geral,2625
1515,Pediatria,2626
8015,UTI,2627
5054,Oncologia,2628
4409,UTI,2629
6179,Ortopedia,2630
2090,Pediatria,2631
2207,Oncologia,2632
8601,Pediatria,2633
2004,Neurologia,2634
6327,Clínica Médica,2635
9082,Cardiologia,2636
7438,UTI,2637
1715,Oncologia,2638
9344,Neurologia,2639
7359,Neurologia,2640
7309,Ortopedia,2641
7216,UTI,2642
5242,Cirurgia Geral,2643
9135,Neurologia,2644
9609,Ortopedia,2645
5159,Neurologia,2646
5582,Clínica Médica,2647
6755,UTI,2648
5974,Clínica Médica,2649
2583,Oncologia,2650
4561,UTI,2651
9940,Oncologia,2652
3934,Neurologia,2653
9148,Ortopedia,2654
7889,Neurologia,2655
1398,UTI,2656
3198,Neurologia,2657
8358,Neurologia,2658
3519,Pediatria,2659
7740,Cirurgia Geral,2660
2981,Neurologia,2661
5954,Cardiologia,2662
6096,Ortopedia,2663
7718,Clínica Médica,2664
9071,Neurologia,2665
5258,Clínica Médica,2666
5529,Cardiologia,2667
1075,Oncologia,2668
2623,Neurologia,2669
1570,Ortopedia,2670
2467,Cirurgia Geral,2671
6229,Cirurgia Geral,2672
3464,Ortopedia,2673
5183,Cirurgia Geral,2674
7976,Pediatria,2675
6831,Pediatria,2676
8382,Ortopedia,2677
4671,Oncologia,2678
4997,UTI,2679
8682,Cardiologia,2680
5851,Oncologia,2681
1600,UTI,2682
5829,Ortopedia,2683
5217,UTI,2684
4193,Neurologia,2685
2755,Oncologia,2686
8375,Pediatria,2687
9779,Oncologia,2688
1753,UTI,2689
3461,UTI,2690
4450,UTI,2691
5107,Clínica Médica,2692
1993,Ortopedia,2693
6012,Cardiologia,2694
8676,Neurologia,2695
4403,Ortopedia,2696
6672,UTI,2697
5615,Cardiologia,2698
6195,Clínica Médica,2699
5649,Clínica Médica,2700
5108,Cardiologia,2701
2531,Neurologia,2702
5486,Neurologia,2703
6763,Clínica Médica,2704
7139,Cirurgia Geral,2705
8508,Cardiologia,2706
4814,Oncologia,2707
3174,Ortopedia,2708
1768,Cardiologia,2709
1875,Cardiologia,2710
9405,Neurologia,2711
5524,Neurologia,2712
1913,Cardiologia,2713
9861,Cirurgia Geral,2714
8895,Cardiologia,2715
5221,Pediatria,2716
6647,Pediatria,2717
2782,Clínica Médica,2718
3494,Oncologia,2719
3304,Cardiologia,2720
9502,Oncologia,2721
2723,Ortopedia,2722
6031,Cardiologia,2723
5169,Clínica Médica,2724
5887,Ortopedia,2725
4563,Neurologia,2726
6544,Neurologia,2727
2729,UTI,2728
6080,Cardiologia,2729
4290,Clínica Médica,2730
7533,Cirurgia Geral,2731
9349,Oncologia,2732
6837,UTI,2733
3142,Neurologia,2734
3286,Ortopedia,2735
3961,Pediatria,2736
8213,Cardiologia,2737
7870,Clínica Médica,2738
3232,Cardiologia,2739
1367,Clínica Médica,2740
2819,Oncologia,2741
2563,Oncologia,2742
9720,Ortopedia,2743
3807,Cirurgia Geral,2744
5955,Ortopedia,2745
4865,Cirurgia Geral,2746
9244,Cardiologia,2747
2432,Neurologia,2748
8212,Neurologia,2749
2475,Pediatria,2750
5997,UTI,2751
6498,Neurologia,2752
3268,Clínica Médica,2753
8309,Pediatria,2754
9981,Pediatria,2755
9395,UTI,2756
1561,Cirurgia Geral,2757
1051,Pediatria,2758
7019,Clínica Médica,2759
1414,Cardiologia,2760
8873,Pediatria,2761
2632,Neurologia,2762
9801,Oncologia,2763
1531,Oncologia,2764
6246,Cardiologia,2765
5448,Neurologia,2766
7493,Ortopedia,2767
4966,Pediatria,2768
2743,Ortopedia,2769
7243,Ortopedia,2770
8648,Clínica Médica,2771
5691,Neurologia,2772
6088,UTI,2773
4710,Pediatria,2774
9845,Clínica Médica,2775
4770,Neurologia,2776
5207,Oncologia,2777
5120,UTI,2778
6010,Oncologia,2779
9416,Cirurgia Geral,2780
9250,UTI,2781
4305,Clínica Médica,2782
9574,UTI,2783
4588,Cardiologia,2784
9067,UTI,2785
9708,UTI,2786
6188,Cirurgia Geral,2787
1187,Neurologia,2788
4840,Neurologia,2789
3843,UTI,2790
9194,Clínica Médica,2791
9969,Neurologia,2792
7791,Neurologia,2793
6499,Oncologia,2794
9476,Pediatria,2795
3685,UTI,2796
4913,Ortopedia,2797
7469,Oncologia,2798
5889,Clínica Médica,2799
4079,Neurologia,2800
1142,Pediatria,2801
2988,Neurologia,2802
2311,Oncologia,2803
7990,Pediatria,2804
2396,Neurologia,2805
1324,Ortopedia,2806
4052,Neurologia,2807
5236,Neurologia,2808
1818,Pediatria,2809
2547,Neurologia,2810
8402,Ortopedia,2811
7998,Neurologia,2812
2733,Neurologia,2813
1806,Clínica Médica,2814
9150,UTI,2815
1734,Neurologia,2816
7004,Ortopedia,2817
9404,Pediatria,2818
1524,Oncologia,2819
8252,UTI,2820
8220,UTI,2821
5252,UTI,2822
7637,Pediatria,2823
6565,Cirurgia Geral,2824
5520,Cirurgia Geral,2825
5284,Pediatria,2826
9823,Cardiologia,2827
2846,Clínica Médica,2828
9207,Cirurgia Geral,2829
5695,Cardiologia,2830
8660,Ortopedia,2831
7434,Ortopedia,2832
4199,Cirurgia Geral,2833
6165,Oncologia,2834
9859,UTI,2835
9962,Oncologia,2836
4762,Pediatria,2837
7095,Neurologia,2838
1095,Ortopedia,2839
1507,Cirurgia Geral,2840
4928,UTI,2841
9896,Ortopedia,2842
1228,Oncologia,2843
2751,Neurologia,2844
7911,Pediatria,2845
3430,Clínica Médica,2846
1392,Oncologia,2847
8296,Neurologia,2848
2287,Neurologia,2849
1224,Ortopedia,2850
7632,Ortopedia,2851
3070,Ortopedia,2852
6110,Cirurgia Geral,2853
6929,Pediatria,2854
6994,Cardiologia,2855
7696,Neurologia,2856
2262,Clínica Médica,2857
4960,Clínica Médica,2858
3293,UTI,2859
3945,Ortopedia,2860
9249,Clínica Médica,2861
6140,Cirurgia Geral,2862
9928,Ortopedia,2863
3948,Cirurgia Geral,2864
8912,Ortopedia,2865
8059,Clínica Médica,2866
3403,Pediatria,2867
1200,Cirurgia Geral,2868
5528,UTI,2869
5876,Cardiologia,2870
1859,Pediatria,2871
6167,Pediatria,2872
1497,Neurologia,2873
8380,Cirurgia Geral,2874
7773,Cirurgia Geral,2875
2536,Cirurgia Geral,2876
2052,UTI,2877
9368,Neurologia,2878
4209,Clínica Médica,2879
9030,Ortopedia,2880
7626,Cirurgia Geral,2881
7954,UTI,2882
1881,Ortopedia,2883
6209,Ortopedia,2884
3746,Neurologia,2885
9882,Neurologia,2886
8720,Cardiologia,2887
3840,UTI,2888
7021,Clínica Médica,2889
7365,Neurologia,2890
1536,Cirurgia Geral,2891
7910,Pediatria,2892
7685,Pediatria,2893
4673,Cardiologia,2894
3894,Oncologia,2895
8018,Clínica Médica,2896
5527,UTI,2897
7495,Cirurgia Geral,2898
6027,UTI,2899
6724,Neurologia,2900
3039,Cardiologia,2901
9441,UTI,2902
9874,UTI,2903
8377,Cardiologia,2904
4560,UTI,2905
5951,Ortopedia,2906
6014,Ortopedia,2907
3427,Clínica Médica,2908
6260,Ortopedia,2909
5799,Ortopedia,2910
8256,Cardiologia,2911
6986,Cirurgia Geral,2912
5606,Oncologia,2913
2896,Cirurgia Geral,2914
2816,Ortopedia,2915
1619,Neurologia,2916
2026,Cirurgia Geral,2917
7934,Neurologia,2918
8659,Cardiologia,2919
7061,Neurologia,2920
7946,Cardiologia,2921
1963,UTI,2922
6252,Neurologia,2923
8054,Clínica Médica,2924
4727,Pediatria,2925
4233,Clínica Médica,2926
2573,Ortopedia,2927
6174,Neurologia,2928
7094,Cirurgia Geral,2929
4920,Pediatria,2930
9834,Neurologia,2931
7965,Neurologia,2932
1582,UTI,2933
4492,Clínica Médica,2934
4838,UTI,2935
1782,UTI,2936
1236,Pediatria,2937
8539,Cirurgia Geral,2938
1396,Ortopedia,2939
4111,Clínica Médica,2940
8211,Cirurgia Geral,2941
1925,Oncologia,2942
1031,Cardiologia,2943
3936,Clínica Médica,2944
6784,Clínica Médica,2945
5740,UTI,2946
2706,Clínica Médica,2947
4052,Clínica Médica,2948
2460,Ortopedia,2949
5830,Oncologia,2950
7430,Cirurgia Geral,2951
1951,Neurologia,2952
2100,Neurologia,2953
9252,Neurologia,2954
4248,UTI,2955
9806,UTI,2956
4870,Ortopedia,2957
6292,Cardiologia,2958
8630,Clínica Médica,2959
9100,Cardiologia,2960
5551,Cardiologia,2961
5051,Ortopedia,2962
3778,Cirurgia Geral,2963
4886,Neurologia,2964
1061,Oncologia,2965
6607,Oncologia,2966
8831,UTI,2967
1811,Ortopedia,2968
5169,Cardiologia,2969
4380,UTI,2970
6232,Neurologia,2971
9718,Clínica Médica,2972
7772,UTI,2973
7575,Clínica Médica,2974
7758,Cirurgia Geral,2975
8670,Cirurgia Geral,2976
4755,Clínica Médica,2977
8258,Cirurgia Geral,2978
4589,UTI,2979
4668,Ortopedia,2980
7397,Oncologia,2981
6709,Ortopedia,2982
9790,Oncologia,2983
4108,Clínica Médica,2984
9559,Oncologia,2985
4153,Cardiologia,2986
4243,Pediatria,2987
7816,Cirurgia Geral,2988
4304,UTI,2989
2726,Clínica Médica,2990
3498,Neurologia,2991
2083,Ortopedia,2992
7637,Cardiologia,2993
4082,Neurologia,2994
3084,Cirurgia Geral,2995
1984,Cirurgia Geral,2996
4542,Pediatria,2997
5731,Cirurgia Geral,2998
2214,Cirurgia Geral,2999
9924,Pediatria,3000
2336,Cirurgia Geral,3001
5239,Oncologia,3002
8491,Cirurgia Geral,3003
9386,Oncologia,3004
6781,Clínica Médica,3005
8786,Cirurgia Geral,3006
3448,Neurologia,3007
4029,Pediatria,3008
7932,UTI,3009
8074,UTI,3010
4249,Pediatria,3011
6356,Neurologia,3012
5259,UTI,3013
6773,Cirurgia Geral,3014
7257,Ortopedia,3015
9203,Clínica Médica,3016
2100,Clínica Médica,3017
7284,Clínica Médica,3018
8050,Oncologia,3019
9515,Clínica Médica,3020
6504,Cirurgia Geral,3021
2241,Pediatria,3022
3397,Cardiologia,3023
9217,UTI,3024
2583,Neurologia,3025
1604,UTI,3026
4866,Pediatria,3027
3322,Ortopedia,3028
5231,Cirurgia Geral,3029
4195,Oncologia,3030
1267,Neurologia,3031
3281,Cardiologia,3032
1268,Oncologia,3033
1003,Clínica Médica,3034
9295,Oncologia,3035
8469,Clínica Médica,3036
5411,Clínica Médica,3037
4288,Cirurgia Geral,3038
1195,Pediatria,3039
3810,UTI,3040
7699,Cardiologia,3041
5647,Cirurgia Geral,3042
2653,Cardiologia,3043
4826,UTI,3044
2109,Ortopedia,3045
3801,Ortopedia,3046
8677,Cardiologia,3047
2759,Pediatria,3048
5177,Oncologia,3049
8799,Pediatria,3050
8915,Neurologia,3051
3606,Oncologia,3052
6369,Pediatria,3053
7081,Cardiologia,3054
7004,Cirurgia Geral,3055
3508,Oncologia,3056
1416,Ortopedia,3057
9015,Clínica Médica,3058
7055,Cirurgia Geral,3059
4629,Cirurgia Geral,3060
5459,Cardiologia,3061
1543,UTI,3062
5105,Cirurgia Geral,3063
7705,Cirurgia Geral,3064
8346,Neurologia,3065
3052,Pediatria,3066
3333,Ortopedia,3067
8603,UTI,3068
1751,Oncologia,3069
2018,Pediatria,3070
4881,Oncologia,3071
3229,Ortopedia,3072
5717,Oncologia,3073
7567,Oncologia,3074
2175,Cardiologia,3075
7412,Cardiologia,3076
5843,Cardiologia,3077
6625,Pediatria,3078
3863,Ortopedia,3079
7628,Cirurgia Geral,3080
6072,Oncologia,3081
3107,Oncologia,3082
7105,Clínica Médica,3083
7422,Oncologia,3084
9191,Cirurgia Geral,3085
1273,Clínica Médica,3086
4064,Cardiologia,3087
5344,Neurologia,3088
3046,Cardiologia,3089
4858,Neurologia,3090
9099,Pediatria,3091
4970,Clínica Médica,3092
4038,Neurologia,3093
8224,UTI,3094
8286,UTI,3095
6678,Cirurgia Geral,3096
4958,Clínica Médica,3097
4893,Cirurgia Geral,3098
7268,Ortopedia,3099
7049,Oncologia,3100
4384,Cirurgia Geral,3101
7731,UTI,3102
3695,Cardiologia,3103
9779,Cardiologia,3104
9877,UTI,3105
1166,Cirurgia Geral,3106
2636,UTI,3107
9317,Cirurgia Geral,3108
7013,Cardiologia,3109
1418,Pediatria,3110
3638,Cardiologia,3111
3375,Ortopedia,3112
8146,Oncologia,3113
9655,Oncologia,3114
5614,Neurologia,3115
3853,Ortopedia,3116
3399,Neurologia,3117
9735,Pediatria,3118
9918,Pediatria,3119
4155,Cirurgia Geral,3120
2963,Pediatria,3121
3935,Oncologia,3122
4301,UTI,3123
6047,Neurologia,3124
2757,Oncologia,3125
8993,Pediatria,3126
8257,Cirurgia Geral,3127
9249,Pediatria,3128
7632,Cirurgia Geral,3129
9802,Clínica Médica,3130
3316,UTI,3131
8937,Cirurgia Geral,3132
8144,Clínica Médica,3133
1175,Neurologia,3134
7587,Clínica Médica,3135
2822,UTI,3136
6123,Cardiologia,3137
6731,Oncologia,3138
6288,Cardiologia,3139
7088,Cirurgia Geral,3140
9661,Pediatria,3141
3352,Pediatria,3142
4729,UTI,3143
9205,UTI,3144
4713,UTI,3145
6494,Oncologia,3146
3601,Neurologia,3147
4797,Oncologia,3148
1082,Cirurgia Geral,3149
3294,UTI,3150
3793,Cirurgia Geral,3151
1624,Ortopedia,3152
3342,Cardiologia,3153
9438,UTI,3154
4417,Ortopedia,3155
4132,Ortopedia,3156
9649,Clínica Médica,3157
2328,Neurologia,3158
5715,Neurologia,3159
9795,UTI,3160
9951,Oncologia,3161
4149,Clínica Médica,3162
1250,Clínica Médica,3163
2882,Oncologia,3164
4730,UTI,3165
5448,Pediatria,3166
3697,Clínica Médica,3167
1369,UTI,3168
6090,UTI,3169
3680,Cirurgia Geral,3170
4336,Ortopedia,3171
8428,Neurologia,3172
7988,Cirurgia Geral,3173
6969,Cardiologia,3174
3121,Cirurgia Geral,3175
2380,Oncologia,3176
1019,Clínica Médica,3177
9638,Clínica Médica,3178
8928,Cardiologia,3179
6349,Clínica Médica,3180
4638,UTI,3181
4358,Oncologia,3182
8274,Neurologia,3183
6002,Pediatria,3184
1477,Oncologia,3185
3079,Neurologia,3186
2639,Cardiologia,3187
5324,Ortopedia,3188
2622,Neurologia,3189
8171,Cirurgia Geral,3190
7092,Pediatria,3191
5440,Pediatria,3192
1103,UTI,3193
6847,Ortopedia,3194
5399,Oncologia,3195
8272,Neurologia,3196
6803,Pediatria,3197
2888,Pediatria,3198
4684,Cardiologia,3199
5732,Clínica Médica,3200
2733,Pediatria,3201
1529,UTI,3202
1444,Clínica Médica,3203
8689,Ortopedia,3204
6420,UTI,3205
5173,Neurologia,3206
1165,Oncologia,3207
2598,Cardiologia,3208
1610,Cardiologia,3209
4444,Neurologia,3210
4661,Neurologia,3211
3651,Ortopedia,3212
2060,UTI,3213
6004,Clínica Médica,3214
1620,Pediatria,3215
9056,Cardiologia,3216
2762,Neurologia,3217
8231,Oncologia,3218
6399,UTI,3219
4882,Pediatria,3220
8014,Pediatria,3221
4629,Clínica Médica,3222
5524,Cirurgia Geral,3223
7738,Cardiologia,3224
1675,Clínica Médica,3225
8332,Oncologia,3226
5980,Oncologia,3227
1099,UTI,3228
7449,Cardiologia,3229
6920,Neurologia,3230
2326,Ortopedia,3231
3301,Neurologia,3232
8610,Cirurgia Geral,3233
5125,Cardiologia,3234
2059,Cardiologia,3235
6778,Oncologia,3236
6202,Cirurgia Geral,3237
1583,Oncologia,3238
9043,UTI,3239
8284,Oncologia,3240
3122,Cardiologia,3241
1330,Cardiologia,3242
1298,Cirurgia Geral,3243
5340,Neurologia,3244
3277,Ortopedia,3245
5454,Pediatria,3246
3257,Cirurgia Geral,3247
5115,Cardiologia,3248
6798,Cardiologia,3249
7789,Ortopedia,3250
6466,Cardiologia,3251
2970,Cirurgia Geral,3252
9313,Cardiologia,3253
7910,Cardiologia,3254
4051,Clínica Médica,3255
8831,Neurologia,3256
1193,Clínica Médica,3257
9372,Pediatria,3258
8539,UTI,3259
6119,Clínica Médica,3260
7741,Pediatria,3261
8226,Neurologia,3262
9666,Cirurgia Geral,3263
3585,Cardiologia,3264
1060,Cirurgia Geral,3265
9557,Oncologia,3266
6192,UTI,3267
7201,Cardiologia,3268
4893,Clínica Médica,3269
3505,Ortopedia,3270
9243,Oncologia,3271
5836,Clínica Médica,3272
2476,Oncologia,3273
3506,Cirurgia Geral,3274
1038,Oncologia,3275
7635,Cirurgia Geral,3276
6292,Oncologia,3277
3776,Oncologia,3278
6083,Neurologia,3279
5429,Oncologia,3280
8013,Neurologia,3281
6143,Clínica Médica,3282
5761,UTI,3283
5084,Pediatria,3284
1159,Ortopedia,3285
1942,Neurologia,3286
6689,Cardiologia,3287
8641,UTI,3288
3886,Oncologia,3289
1314,Pediatria,3290
5448,Clínica Médica,3291
2233,Clínica Médica,3292
1305,Cirurgia Geral,3293
4336,Cardiologia,3294
4086,UTI,3295
1253,Neurologia,3296
9101,Cirurgia Geral,3297
7423,Cardiologia,3298
9622,Cirurgia Geral,3299
1924,Cirurgia Geral,3300
3050,Pediatria,3301
8304,Oncologia,3302
3193,Clínica Médica,3303
6602,Cardiologia,3304
5951,Cirurgia Geral,3305
4380,Cirurgia Geral,3306
8218,Clínica Médica,3307
1621,Cardiologia,3308
1315,Neurologia,3309
3330,Ortopedia,3310
3830,Pediatria,3311
6367,Ortopedia,3312
5788,Cirurgia Geral,3313
2134,Neurologia,3314
1104,Cardiologia,3315
4554,Pediatria,3316
1071,Oncologia,3317
9595,Cardiologia,3318
1822,UTI,3319
7832,Cardiologia,3320
9972,Pediatria,3321
3780,Neurologia,3322
7791,Cirurgia Geral,3323
9171,Ortopedia,3324
5433,Ortopedia,3325
9803,Neurologia,3326
8101,Clínica Médica,3327
6933,Ortopedia,3328
5668,Clínica Médica,3329
8070,Cirurgia Geral,3330
4455,Neurologia,3331
4178,Pediatria,3332
5856,UTI,3333
6589,Cirurgia Geral,3334
7600,Cirurgia Geral,3335
1261,Ortopedia,3336
4774,Cirurgia Geral,3337
8212,Oncologia,3338
2669,UTI,3339
9193,Neurologia,3340
8276,Oncologia,3341
5504,Pediatria,3342
2633,Clínica Médica,3343
6807,Ortopedia,3344
7299,Cirurgia Geral,3345
3533,Oncologia,3346
9157,UTI,3347
9607,Oncologia,3348
7000,Neurologia,3349
4350,Ortopedia,3350
4046,Neurologia,3351
9851,Oncologia,3352
1106,Ortopedia,3353
6710,UTI,3354
8353,Pediatria,3355
7502,UTI,3356
4070,Pediatria,3357
1106,Oncologia,3358
8211,Pediatria,3359
3950,Ortopedia,3360
3069,Neurologia,3361
2519,Cirurgia Geral,3362
6634,UTI,3363
9126,Clínica Médica,3364
3699,UTI,3365
6640,UTI,3366
1916,UTI,3367
4320,Neurologia,3368
9775,Cardiologia,3369
8700,Neurologia,3370
5583,Cardiologia,3371
